No.,GlassNo.,DataSource,Year,DataSourceNumber,State,GlassSystem1,GlassSystem2,GlassSystem3,Appearance1,Appearance2,Appearance3,Appearance4,Usage1,Usage2,Usage3,Usage4,ThermalTreatment,Note,GlassNo.(Structure),SiO2,B2O3,Al2O3,MgO,CaO,BaO,Li2O,Na2O,K2O,Ag2O,MnO,FeO,CoO,NiO,CuO,ZnO,SrO,CdO,PbO,SnO,Cr2O3,Fe2O3,As2O3,Y2O3,Sb2O3,La2O3,Nd2O3,Gd2O3,Bi2O3,Co3O4,TiO2,MnO2,GeO2,ZrO2,CeO2,SnO2,P2O5,Ta2O5,Nb2O3,SO3,MoO3,WO3,H2O,LiF,NaF,KF,MgF2,CaF2,SrF2,BaF2,ZnF2,PbF2,YF3,AlF3,LaF3,GdF3,YbF3,ErF3,F,Cl,Br,Ag,PoissonRatio
3399,GJ02-079029,GlassPhysics&Chemistry,1979,v.005p.0502,Glass,AlkaliSilicate,,,,,,,,,,,,,,81.2,0,0,0,0,0,0,0,18.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244
11993,XP03-262411,USPatentHoyaCorp.(J),2004,A0241455,Glass-Ceramics,Alkaline-earthSilicate,Alumino-Silicate,,GlassCeramics,,,,OpticalMemory,Magneto-OpticalMemory,Substrate,MagneticMemoryDisk,,Ex.3-1Heattreatment:750C4h;950C4h,,51.87,0,11.03,27.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0.99,0,0,0,0,7.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
9658,GP02-353685,USPatentAsahiGlass(J),2013,A0302617,Glass,AlkaliSilicate,Alumino-Silicate,Alkaline-earthSilicate,Melting,SheetGlass,,,ChemicalStrengthen,Display,,,,ex.38,,72.3,0,5.9,7.9,0,0,0,13.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
743,GB02-006462,HandbookofGlassProperties,1986,v.001p.0325,Glass,AlkaliSilicate,Zinc-Silicate,,,,,,,,,,,,,70,0,0,0,0,0,0,0,12,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235
10490,GP02-224661,USPatentCorningInc.(US),2002,A6436858,Glass,AlkaliSilicate,Zinc-Silicate,,,,,,Material,,,,,Organiclensmold.,,65.69,0.88,1.76,4.71,0,0,0,8.77,6.41,0,0,0,0,0,0,9.29,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24
3246,GB02-071332,HandbookofGlassData,1983,v.00Ap.0323,Glass,AlkaliSilicate,,,,,,,,,,,,,,80,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226
2084,GB02-019749,HandbookofGlassData,1987,v.00Cp.0209,Glass,AlkaliSilicate,Alkaline-earthSilicate,,,,,,,,,,,,,56.6,0,0,0,0,0,0,0,13.4,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279
8718,GI03-191711R,NGF'sAdditionalNewData(J),2001,v.004p.0003,Glass,Alkaline-earthSilicate,AlkaliSilicate,Alumino-Silicate,,,,,ElectronicsElectrical,Substrate,PlasmaDisplay,,Annealing:at640Cfor2hr.,GlassNameC071Melting:inPtPtRhcrucibleat1600Cfor4hr.,,64.48,0,4.99,4.33,4.93,0.05,0,5.97,5.04,0,0,0,0,0,0,0,10.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24
2989,GJ02-045760,GlassPhysics&Chemistry,1982,v.008p.0463,Glass,AlkaliSilicate,Alumino-Silicate,,,,,,,,,,,,,60,0,25,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226
4946,GJ02-153082,GlassScienceandTechnology,1994,v.067p.0241,Glass,AlkaliSilicate,Alkaline-earthSilicate,,,,,,,,,,,,,74,0,0,0,10,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218
3240,GB02-071325,HandbookofGlassData,1983,v.00Ap.0320,Glass,AlkaliSilicate,,,,,,,,,,,,,,80,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235
12416,GP03-268792,JapanesePatentHoyaCorp.(J),2005,A314159,Glass,Alkaline-earthSilicate,AlkaliSilicate,,,,,,Substrate,MagneticMemoryDisk,,,,Ex.3,,64,0,4,0,16,3,2,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239
8725,GI03-191718,NGF'sAdditionalNewData(J),2001,v.004p.0003,Glass,Alkaline-earthSilicate,AlkaliSilicate,Alumino-Silicate,,,,,ElectronicsElectrical,Substrate,PlasmaDisplay,,Anneal:at670Cfor2hr.,GlassNameC078.Melt:inPtPtRhat1600Cfor4hr.Defectexist.,,67.14,0,4.9,17.65,0,0,0,5.62,4.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23
842,GB02-006618,HandbookofGlassProperties,1986,v.001p.0330,Glass,AlkaliSilicate,Alumino-Silicate,,,,,,,,,,,,,60,0,25,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226
2054,GJ02-026063,GlassScienceandTechnology,1984,v.057p.0255,Glass,AlkaliSilicate,Alkaline-earthSilicate,,PhaseSeparated,,,,,,,,,650C4h,,80,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201
18270,GJ05-355091,J.Non-CrystallineSolids,2014,v.404p.0124,Glass,Boro-Silicate,,,Melting,,,,,,,,,,,60,33.5,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237
9117,GP02-206805,EuropeanPatentSaint-Gobain(FR),2000,A0979217,Glass,AlkaliSilicate,Alkaline-earthSilicate,,Strengthened(Tempered),,,,VehicleWindow,,,,,,,64.62,0,1.48,0.15,14.68,0,0,17.34,1.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23
2440,GB02-025742,HandbookofGlassData,1987,v.00Cp.0450,Glass,AlkaliSilicate,,,,,,,,,,,,,,67,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227
767,GB02-006705,HandbookofGlassProperties,1986,v.001p.0327,Glass,AlkaliSilicate,Alumino-Silicate,,,,,,,,,,,,,75,0,10,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209
2025,GB02-025712,HandbookofGlassData,1987,v.00Cp.0450,Glass,AlkaliSilicate,Alumino-Silicate,,,,,,,,,,,,,70,0,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216
8737,GI03-191730,NGF'sAdditionalNewData(J),2001,v.004p.0003,Glass,Alkaline-earthSilicate,Alumino-Silicate,Boro-Silicate,,,,,ElectronicsElectrical,Substrate,,,Annealing:at720Cfor1hr.,GlassName:C090Melting:inPt-Rhcrucibleat1500Cfor5hr.,,55.22,8.93,8.22,0,15.37,0,0,4.94,4.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,2.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
8449,XP06-289792,JapanesePatentCorningInc.(US),2009,A504563,Glass-Ceramics,Alumino-Silicate,OtherSilicate,,,,,,Substrate,LiquidCrystalDisplay,SolarCell,,,Ex.81,,70.01,0,17.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258
2429,GB06-025727,HandbookofGlassData,1987,v.00Cp.0450,Glass,Alumino-Silicate,AlkaliSilicate,,,,,,,,,,,,,65,0,22,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23
7473,GJ02-258709,PhysicsandChemistryofGlasses,2004,v.045p.0037,Glass,AlkaliSilicate,Alkaline-earthSilicate,,,,,,,,,,,,,80,0,0,6,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17
1849,GB02-019764,HandbookofGlassData,1987,v.00Cp.0210,Glass,AlkaliSilicate,Alkaline-earthSilicate,,,,,,,,,,,,,78.2,0,0,0,0,0,0,0,7.6,0,0,0,0,0,0,0,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225
3256,GB02-071377,HandbookofGlassData,1983,v.00Ap.0332,Glass,AlkaliSilicate,,,,,,,,,,,,,,75,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219
14053,GP06-293698,USPatentCorningInc.(US),2009,A7612004,Glass,Alumino-Silicate,,,,,,,SolarCell,LiquidCrystalDisplay,,,,Ex.88,,68,0,16.19,6.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257
4792,GB02-138839,HandbookofGlassData,1993,v.00Ep.0435,Glass,AlkaliSilicate,,,,,,,,,,,,,,73.33,0,0,0,0,0,0,14.67,12.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282
18708,GP02-357356,USPatentCorningInc.(US),2014,A0356576,Glass,AlkaliSilicate,Alumino-Silicate,,Melting,SheetGlass,Disk,,MagneticMemoryDisk,ChemicalStrengthen,,,,ex.22,,67.85,0,9.95,6.29,1.05,0,7.82,3.97,2.97,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228
8722,GI03-191715R,NGF'sAdditionalNewData(J),2001,v.004p.0003,Glass,Alkaline-earthSilicate,AlkaliSilicate,Alumino-Silicate,,,,,ElectronicsElectrical,Substrate,PlasmaDisplay,,Annealing:at630Cfor2hr.,GlassNameC075Melting:inPtPtRhcrucibleat1600Cfor4hr.,,63.48,0,4.92,9.43,0,0.06,0,5.98,4.88,0,0,0,0,0,0,0,11.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24
757,GB02-006492,HandbookofGlassProperties,1986,v.001p.0326,Glass,AlkaliSilicate,Alkaline-earthSilicate,,,,,,,,,,,,,85.2,0,0,0,0,0,0,0,8.7,0,0,0,0,0,0,0,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209
6037,GP02-187513,JapanesePatentSaint-Gobain(FR),1999,A001341,Glass,AlkaliSilicate,Alkaline-earthSilicate,,Strengthened(Tempered),FlatGlass,,,Wall,,,,,,,70.24,0,0.62,3.13,11.23,0,0,7.11,3.34,0,0,0,0,0,0,0,1.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21
2982,GJ02-045747,GlassPhysics&Chemistry,1982,v.008p.0463,Glass,AlkaliSilicate,Alumino-Silicate,,,,,,,,,,,,,65,0,15,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195
788,GB02-004785,HandbookofGlassProperties,1986,v.001p.0312,Glass,AlkaliSilicate,,,,,,,,,,,,,,65,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264
4254,GJ06-082116,GlassPhysics&Chemistry,1979,v.005p.0278,Glass,Alumino-Silicate,AlkaliSilicate,,,,,,,,,,,,,69,0,16,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217
2833,GC02-052112,AsahiGlass(J),,SunGrey,Glass,AlkaliSilicate,Alkaline-earthSilicate,,FlatGlass,,,,ArchitectureTrafficIndustry,Window,,,,,,71.39,0,1.17,4.43,9.56,0,0,13.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
8596,GI02-190620R,NGF'sAdditionalNewData(J),2000,v.002p.0001,Glass,AlkaliSilicate,Alumino-Silicate,Zinc-Silicate,,,,,Substrate,,,,,GlassNameA36Melting:inPtcrucibleat1600Cfor5hr.Annealing:at750Cfor2hr.,,60.48,0,10.06,0,0,0,0,10.09,9.72,0,0,0,0,0,0,9.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24
8727,GI05-191720R,NGF'sAdditionalNewData(J),2001,v.004p.0003,Glass,Boro-Silicate,Alumino-Silicate,AlkaliSilicate,,,,,ElectronicsElectrical,Substrate,PlasmaDisplay,,Anneal:at660Cfor1hr.,GlassNameC080.Melt:inPtRhat1480Cfor4.5hr.Opalglass.,,51.98,10.96,10.8,0.12,15.88,0,0,5.08,5.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24
2059,GJ02-026106,GlassScienceandTechnology,1986,v.059p.0077,Glass,AlkaliSilicate,Alkaline-earthSilicate,,,,,,,,,,,Floatglas,,71.61,0,0.35,5.27,9.22,0,0,13.14,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22
2375,GB03-024476,HandbookofGlassData,1987,v.00Cp.0700,Glass,Alkaline-earthSilicate,,,,,,,,,,,,,,66.67,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274
7534,GJ02-176272,GlassPhysics&Chemistry,1998,v.024p.0525,Glass,AlkaliSilicate,Alkaline-earthSilicate,,,,,,,,,,,D.S.Sanditov,,62.5,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274
5540,GJ02-176257,GlassPhysics&Chemistry,1998,v.024p.0525,Glass,AlkaliSilicate,Alkaline-earthSilicate,,,,,,,,,,,D.S.Sanditov,,76.92,0,0,0,7.69,0,0,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226
7156,GJ02-240741,Silikattechnik(G),1981,v.032p.0197,Glass,AlkaliSilicate,,,,,,,,,,,,,,87,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205
8132,GJ05-280065,J.AmericanCeramicSoc.,2007,v.090p.2540,Glass,Boro-Silicate,,,,,,,,,,,,Schott,,83.22,11.33,1.52,0,0,0,0,3.51,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18
7468,GJ02-258704,PhysicsandChemistryofGlasses,2004,v.045p.0037,Glass,AlkaliSilicate,,,,,,,,,,,,,,76,0,2,4,4,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21
2378,GJ02-045756,GlassPhysics&Chemistry,1982,v.008p.0463,Glass,AlkaliSilicate,Alumino-Silicate,,,,,,,,,,,,,80,0,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206
11250,GJ05-252148,PhysicsandChemistryofGlasses,2003,v.044p.0383,Glass,Boro-Silicate,,,MixedAlkali,,,,RadioActiveWasteSolidi,,,,,,,57.66,17.67,4.83,0,0,0,9.8,10.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22
2477,GB02-027403,HandbookofGlassData,1987,v.00Cp.0606,Glass,AlkaliSilicate,OtherSilicate,,,,,,,,,,,,,65,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229
18211,GP06-353982,USPatentCorningInc.(US),2014,A1016172,Glass,Alumino-Silicate,AlkaliSilicate,,Melting,,,,ChemicalStrengthen,,,,,ex.181,,65.52,5.15,13.15,2.73,0.04,0,0,13.22,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22
701,GB02-004790,HandbookofGlassProperties,1986,v.001p.0312,Glass,AlkaliSilicate,,,,,,,,,,,,,,90,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18
732,GB02-006437,HandbookofGlassProperties,1986,v.001p.0322,Glass,AlkaliSilicate,Alkaline-earthSilicate,,,,,,,,,,,,,70.5,0,0,0,19.5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221
2451,GB02-025761,HandbookofGlassData,1987,v.00Cp.0453,Glass,AlkaliSilicate,Boro-Silicate,,,,,,,,,,,,,65,17.5,0,0,0,0,0,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216
1848,GB02-019763,HandbookofGlassData,1987,v.00Cp.0210,Glass,AlkaliSilicate,Alkaline-earthSilicate,,,,,,,,,,,,,71.4,0,0,0,0,0,0,0,9.9,0,0,0,0,0,0,0,18.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249
4787,GB09-137715,HandbookofGlassData,1993,v.00Ep.0141,Glass,OtherSilicate,,,,,,,,,,,,Corning7971p144-155,,94.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17
8696,GI06-191688R,NGF'sAdditionalNewData(J),2001,v.004p.0001,Glass,Alumino-Silicate,AlkaliSilicate,,,,,,ElectronicsElectrical,Substrate,,,Annealing:at650Cfor1hr.,GlassNameC048.Melting:inPtcrucibleat1600Cfor7hr.,,65.08,0,15.19,0,0,0,7.35,7.81,0,0,0,0,0,0,0,0,4.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23
18709,GP02-357357,USPatentCorningInc.(US),2014,A0356576,Glass,AlkaliSilicate,Alumino-Silicate,,Melting,SheetGlass,Disk,,MagneticMemoryDisk,ChemicalStrengthen,,,,ex.32,,65.18,3.92,7.83,1.58,0.69,0,8.54,9.42,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.01,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216
7124,GB02-164827,FundamentalsofInorganicGlasses,1994,v.001p.0171,Glass,AlkaliSilicate,Alkaline-earthSilicate,,,,,,,,,,,,,55.56,0,0,33.33,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26
11989,XP03-262403,USPatentHoyaCorp.(J),2004,A0241455,Glass-Ceramics,Alkaline-earthSilicate,Alumino-Silicate,,GlassCeramics,,,,OpticalMemory,Magneto-OpticalMemory,Substrate,MagneticMemoryDisk,,Ex.1-1Heattreatment:800C4h;1000C4h,,50.54,0,10.43,30.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0,0,0,0,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23
8605,GI06-190629R,NGF'sAdditionalNewData(J),2000,v.002p.0001,Glass,Alumino-Silicate,AlkaliSilicate,,,,,,MagneticMemoryDisk,,,,,GlassNameA48.Melt:inPtat1640Cfor5hr.Anneal:at650Cfor2hr.GlassforChem.Strengthen.,,64.93,0,10.03,0,0,4.93,9.91,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23
7551,GJ02-176332,GlassPhysics&Chemistry,1998,v.024p.0539,Glass,AlkaliSilicate,,,,,,,,,,,,D.S.Sanditov,,64.1,0,0,0,0,0,35.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22
2048,GJ02-026055,GlassScienceandTechnology,1984,v.057p.0255,Glass,AlkaliSilicate,Alkaline-earthSilicate,,PhaseSeparated,,,,,,,,,650C24h,,75,0,0,0,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209
