No.,GlassNo.,DataSource,Year,DataSourceNumber,State,GlassSystem1,GlassSystem2,GlassSystem3,Appearance1,Appearance2,Appearance3,Appearance4,Usage1,Usage2,Usage3,Usage4,ThermalTreatment,Note,GlassNo.(Structure),SiO2,B2O3,Al2O3,MgO,CaO,BaO,Li2O,Na2O,K2O,Ag2O,MnO,FeO,CoO,NiO,CuO,ZnO,SrO,CdO,PbO,SnO,Cr2O3,Fe2O3,As2O3,Y2O3,Sb2O3,La2O3,Nd2O3,Gd2O3,Bi2O3,Co3O4,TiO2,MnO2,GeO2,ZrO2,CeO2,SnO2,P2O5,Ta2O5,Nb2O3,SO3,MoO3,WO3,H2O,LiF,NaF,KF,MgF2,CaF2,SrF2,BaF2,ZnF2,PbF2,YF3,AlF3,LaF3,GdF3,YbF3,ErF3,F,Cl,Br,Ag,FractureToughness(MPa.m1/2)
12522,GP06-269690,USPatentKonicaMinolta(J),2005,A0215414,Glass,Alumino-Silicate,AlkaliSilicate,Alkaline-earthSilicate,,,,,Substrate,MagneticMemoryDisk,,,,Ex.10,,60.76,1.04,8.67,13.08,0,0,9.52,1.66,1.09,0,0,0,0,0,0,2.23,0,0,0,0,0,0,0,0,0.08,0.22,0,0,0,0,1.21,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05
8258,XJ03-187068,J.AmericanCeramicSoc.,1999,v.082p.2509,Glass-Ceramics,Alkaline-earthSilicate,AlkaliSilicate,,GlassCeramics,,,,,,,,,,,57.75,0,5.07,0,17.85,0,0,7.93,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3
8571,GP03-190520,EuropeanPatentAsahiGlass(J),1999,A0953549,Glass,Alkaline-earthSilicate,AlkaliSilicate,,,,,,,,,,,,,66.5,0,4.7,3.4,6.2,3.6,0,4.8,4.4,0,0,0,0,0,0,0,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64
8293,GJ05-283880,J.MaterialsScience,2008,v.043p.0281,Glass,Boro-Silicate,,,,,,,,,,,,Pyrex,,81,13,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76
3624,GJ02-088395,J.Non-CrystallineSolids,1980,v.037p.0359,Glass,AlkaliSilicate,,,Melting,PhaseSeparated,,,,,,,,,,87.5,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
8257,XJ03-187067,J.AmericanCeramicSoc.,1999,v.082p.2509,Glass-Ceramics,Alkaline-earthSilicate,AlkaliSilicate,,GlassCeramics,,,,,,,,,,,58.93,0,3.13,0,18.21,0,0,8.09,5.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1
7529,GP02-261095,JapanesePatentKonicaMinolta(J),2004,A277233,Glass,AlkaliSilicate,Alumino-Silicate,,,,,,Substrate,MagneticMemoryDisk,,,,Ex.5,,70.22,4.89,5.76,0,0,0.41,8.47,5.6,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.23,0,0,0,0,1.5,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
17024,GP02-315165,USPatentAsahiGlass(J),2014,A8691711,Glass,AlkaliSilicate,Alumino-Silicate,,,,,,Display,Substrate,,,,Ex.1,,61.9,0,13,3,0,0,10.7,6.8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6
14928,XP02-300895,JapanesePatent,2011,A016720,Glass-Ceramics,AlkaliSilicate,,,,,,,Dental,,,,500C10min+650C20min,Ex.1othercrystal:Li-phosphate,,62.84,0,0.59,1.35,0,0,27.91,0,2.49,0,0,0,0,0,0,3.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8
8699,GI06-191692R,NGF'sAdditionalNewData(J),2001,v.004p.0001,Glass,Alumino-Silicate,AlkaliSilicate,,,,,,ElectronicsElectrical,Substrate,,,Annealing:at660Cfor1hr.,GlassNameC052.Melting:inPtcrucibleat1600Cfor7hr.,,65.28,0,14.96,0,4.96,0,7.19,7.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09
8738,GI03-191731R,NGF'sAdditionalNewData(J),2001,v.004p.0003,Glass,Alkaline-earthSilicate,Alumino-Silicate,Boro-Silicate,,,,,ElectronicsElectrical,Substrate,,,Annealing:at670Cfor1h.,GlassNoC091.Melting:inPT-Rhcrucibleat1500Cfor5.5h.,,56.01,9.39,7.46,0,0,14.89,0,4.9,4.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,2.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68
5698,XJ02-115950,J.MaterialsScience,1990,v.025p.4488,Glass-Ceramics,AlkaliSilicate,OtherSilicate,,GlassCeramics,Strengthened(Tempered),,,,,,,,Nucleation615C15h.Crystallization975C30m.ZT5M,,53,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39
12518,GP06-269686,USPatentKonicaMinolta(J),2005,A0215414,Glass,Alumino-Silicate,AlkaliSilicate,Alkaline-earthSilicate,,,,,Substrate,MagneticMemoryDisk,,,,Ex.6,,62.13,1.07,8.87,8.76,0,0,9.74,1.7,1.12,0,0,0,0,0,0,2.28,0,0,0,0,0,0,0,0,0.08,0.23,0,0,0,0,3.57,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34
8725,GI03-191718,NGF'sAdditionalNewData(J),2001,v.004p.0003,Glass,Alkaline-earthSilicate,AlkaliSilicate,Alumino-Silicate,,,,,ElectronicsElectrical,Substrate,PlasmaDisplay,,Anneal:at670Cfor2hr.,GlassNameC078.Melt:inPtPtRhat1600Cfor4hr.Defectexist.,,67.14,0,4.9,17.65,0,0,0,5.62,4.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93
11879,GP02-261357,JapanesePatentKonicaMinolta(J),2004,A352571,Glass,AlkaliSilicate,Alumino-Silicate,Boro-Silicate,,,,,Substrate,MagneticMemoryDisk,,,,Ex.3,,68.19,4.76,5.6,0,0,0,11.09,5.94,1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,1.46,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06
8689,GI06-191679,NGF'sAdditionalNewData(J),2001,v.004p.0001,Glass,Alumino-Silicate,Alkaline-earthSilicate,AlkaliSilicate,,,,,ElectronicsElectrical,Substrate,,,,GlassNameC039Melt:inPtRhat1600Cfor7hr.Anneal:at650Cfor1hr.Crystalsalittle.,,64.32,0,15.56,0,0,0,15.16,0.07,0,0,0,0,0,0,0,0,4.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05
4458,GJ02-088398,J.Non-CrystallineSolids,1980,v.037p.0359,Glass,AlkaliSilicate,,,Melting,,,,,,,,,Comp.Fig.,,62.5,0,0,0,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03
5878,GJ02-185136,J.Non-CrystallineSolids,1999,v.253p.0126,Glass,AlkaliSilicate,,,,,,,,,,,,,,75,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86
8572,GP03-190521,EuropeanPatentAsahiGlass(J),1999,A0953549,Glass,Alkaline-earthSilicate,AlkaliSilicate,,,,,,,,,,,,,69.2,0,2.5,7,8,0,0,2,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68
8948,GP03-204655,JapanesePatentAsahiGlass(J),2000,A103638,Glass,Alkaline-earthSilicate,AlkaliSilicate,Alumino-Silicate,,,,,Substrate,,,,,,,57,4,9.5,6.5,11,0,0,6,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8
12617,GP02-271939,JapanesePatentCentralGlass(J),2006,A096594,Glass,AlkaliSilicate,Alkaline-earthSilicate,,,,,,Display,Substrate,,,,Ex.2,,65.94,0,1.21,17.52,0,0,0,3.97,10.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.775
8710,GJ02-298047,J.Non-CrystallineSolids,2010,v.356p.002417,Glass,AlkaliSilicate,Alkaline-earthSilicate,,,,,,,,,,,,,75,0,0,0,10,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75
10539,GP06-225006,USPatentAsahiGlass(J),2002,A6500778,Glass,Alumino-Silicate,Alkaline-earthSilicate,AlkaliSilicate,,,,,Display,Substrate,,,,,,56.98,4.21,9.8,5.95,9.5,0,0,5.05,5.52,0,0,0,0,0,0,0,1.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78
15937,GP06-308907,JapanesePatentOharaInc.(J),2012,A146392,Glass,Alumino-Silicate,Zinc-Silicate,,,,,,Substrate,MagneticMemoryDisk,,,,Ex.G1,,52.71,0.96,11.75,13.21,0,0,0,4.3,0,0,0,0,0,0,0,11.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0.15,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3
15244,XP02-302891,EuropeanPatent,2011,A2269960,Glass-Ceramics,AlkaliSilicate,,,,,,,Dental,ArtificialTooth,,,500C10min+650C20min,Ex.1othercrystal:Li-phosphate,,62.77,0,0.59,1.35,0,0,27.87,0,2.48,0,0,0,0,0,0,3.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6
6128,GI06-190643R,NGF'sAdditionalNewData(J),2000,v.002p.0003,Glass,Alumino-Silicate,,,,,,,Substrate,,,,,GlassNameA62Melting:inPt-Rhcrucibleat1700Cfor5hr.Annealing:at730Cfor2hr.,,70.18,0,14.95,0,0,0,9.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36
15088,GP02-301884,JapanesePatentAsahiGlass(J),2011,A123924,Glass,AlkaliSilicate,Alumino-Silicate,,,,,,Substrate,MagneticMemoryDisk,,,,Ex.5,,62,0,13,3,0,0,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89
11858,GP02-261092,JapanesePatentKonicaMinolta(J),2004,A277233,Glass,AlkaliSilicate,Alumino-Silicate,,,,,,Substrate,MagneticMemoryDisk,,,,Ex.2,,59.54,7.22,7.24,3.24,2.33,0,8.74,4.64,1.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.86,0,0,0,0,2.53,0,0,2.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05
8707,GJ02-298033,J.Non-CrystallineSolids,2010,v.356p.002417,Glass,AlkaliSilicate,Alkaline-earthSilicate,,,,,,,,,,,,,70,0,0,3.75,0,6.25,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78
6634,XP06-154329,USPatentCorningInc.(US),1994,A5352638,Glass-Ceramics,Alumino-Silicate,,,GlassCeramics,,,,,,,,,,,60.17,0,16.42,9.97,0,0,0,0,0,0,0,0,0,13.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11
14767,XP02-299332,USPatent,2010,A7816291,Glass-Ceramics,AlkaliSilicate,,,,,,,Dental,,,,,IvoclarVivadentAG.Ex.5,,61.57,0,0.57,6.55,0,0,27.38,0,2.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6
18179,XP06-353886,USPatentCorningInc.(US),2014,A0057092,Glass-Ceramics,Alumino-Silicate,AlkaliSilicate,,Melting,GlassCeramics,Opaque,,ElectronicsElectrical,,,,780C2h+1000C4h,ex.S,,69.28,1.8,12.61,2.9,0,0,7.71,0.4,0,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96
8949,GP03-204656,JapanesePatentAsahiGlass(J),2000,A103638,Glass,Alkaline-earthSilicate,AlkaliSilicate,Alumino-Silicate,,,,,Substrate,,,,,,,57,4,9,6.5,10,0,0,5,5.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78
15280,XP02-303135,EuropeanPatent,2011,A2305614,Glass-Ceramics,AlkaliSilicate,,,Translucent,Machinable,,,Dental,ArtificialTooth,,,650C20min+850C10min,Ex.4othercrystal:Li-phosphate,,62.84,0,2.72,0,0,0,27.83,0,2.47,0,0,0,0,0,0,2.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9
3218,GC03-051416,CorningInc.(US),2003,7059,Glass,Alkaline-earthSilicate,Boro-Silicate,Alumino-Silicate,SheetGlass,NonAlkali,PowderFrit,,SubstrateforPhotolithographyMask,,,,,FusionGlassSubstrate,,62.64,16.55,7.53,0,0,12.52,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8
9011,GP06-205241,JapanesePatentAsahiGlass(J),2000,A203874,Glass,Alumino-Silicate,Alkaline-earthSilicate,AlkaliSilicate,,,,,Substrate,PlasmaDisplay,,,,,,57.06,4.03,9.48,6.48,10.95,0,0,6.01,4.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8
2733,GJ06-037034,J.AmericanCeramicSoc.,1978,v.061p.0027,Glass,Alumino-Silicate,,,,,,,,,,,,8Figures1Table,,56,0,24,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.665
16372,GP05-311362,USPatentHoyaCorp.(J),2013,A0040169,Glass,Boro-Silicate,Alumino-Silicate,Alkaline-earthSilicate,,,,,Substrate,MagneticMemoryDisk,,,,Ex.15,,55,20,10,5,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81
9760,GP06-213892,USPatentAsahiGlass(J),2001,A6297182,Glass,Alumino-Silicate,Alkaline-earthSilicate,AlkaliSilicate,,,,,Substrate,SubstrateforDisplay,,,,,,56.9,4.03,12.03,5.99,10.47,0,0,7.05,3.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72
2383,GJ02-046093,J.Non-CrystallineSolids,1983,v.056p.0161,Glass,AlkaliSilicate,,,,,,,,,,,,,,74.99,0,0,0,0,0,0,25.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86
5869,GJ02-185126,J.Non-CrystallineSolids,1999,v.253p.0126,Glass,AlkaliSilicate,,,,,,,,,,,,,,78,0,1,0,0,0,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73
8723,GI03-191716,NGF'sAdditionalNewData(J),2001,v.004p.0003,Glass,Alkaline-earthSilicate,AlkaliSilicate,Alumino-Silicate,,,,,ElectronicsElectrical,Substrate,PlasmaDisplay,,Anneal:at680Cfor2hr.,GlassNameC076Melt:inPtPtRhat1600Cfor4hr.Defectexist.,,63.44,0,5.02,15.05,5.38,0,0,6.17,4.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81
14542,GJ02-298038,J.Non-CrystallineSolids,2010,v.356p.002417,Glass,AlkaliSilicate,Alkaline-earthSilicate,,,,,,,,,,,,,65,0,0,4.5,5.5,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72
2660,GJ06-032655,J.AmericanCeramicSoc.,1969,v.052p.0099,Glass,Alumino-Silicate,,,,,,,,,,,,,,58.45,3.54,12.08,18.34,6.59,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908
14936,XP02-300903,JapanesePatent,2011,A016720,Glass-Ceramics,AlkaliSilicate,,,,,,,Dental,,,,500C10min+650C20min,Ex.9othercrystal:Li-phosphate,,62.79,0,1.62,0,0,0,27.8,1.77,1.17,0,0,0,0,0,0,2.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8
8589,GI03-190611R,NGF'sAdditionalNewData(J),2000,v.002p.0001,Glass,Alkaline-earthSilicate,AlkaliSilicate,Alumino-Silicate,,,,,Substrate,,,,,GlassNameA17Melting:inPtcrucibleat1500Cfor5hr.Annealing:at700Cfor2hr.,,51.53,0,10.25,18.39,0,0,0,10,9.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76
3415,GI02-081692,Proc.ICG,2001,v.002p.0233,Glass,AlkaliSilicate,Alkaline-earthSilicate,,,,,,,,,,annealedat540C1h.,,,75,0,0,5,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86
15940,GP06-308910,JapanesePatentOharaInc.(J),2012,A146392,Glass,Alumino-Silicate,Zinc-Silicate,,,,,,Substrate,MagneticMemoryDisk,,,,Ex.G4,,55.21,2.87,10.43,10.31,1.19,0,0,4.29,0,0,0,0,0,0,0,10.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.58,0,0,0,0.23,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6
7463,GJ02-258699,PhysicsandChemistryofGlasses,2004,v.045p.0037,Glass,AlkaliSilicate,,,,,,,,,,,,,,78,0,2,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79
8444,GP02-189076,JapanesePatent,1999,A314938,Glass,AlkaliSilicate,,,,,,,,,,,,,,61.57,0,0.82,0.14,0,0,29.06,0,2.07,0,0,0,0,0,0,3.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,1.15,0,0,0.65,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
18290,GJ03-355427,J.MaterialsScience,2013,v.048p.3461,Glass,Alkaline-earthSilicate,Alumino-Silicate,,Melting,,,,,,,,,C,,51.4,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
6108,GP06-128613,USPatent,1993,A5232877,Glass,Alumino-Silicate,,,Sol-Gel,,,,,,,,,,,67.4,0,22.5,0,0,0,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45
6494,GJ06-146615,J.CeramicSoc.Japan,1992,v.100p.0784,Glass,Alumino-Silicate,Alkaline-earthSilicate,,GlassCeramics,,,,,,,,,,,59.61,4.32,14.64,19.3,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6
11582,GP02-256025,JapanesePatentKonicaMinolta(J),2004,A161597,Glass,AlkaliSilicate,Alkaline-earthSilicate,Alumino-Silicate,,,,,Substrate,MagneticRecordingHead,,,,Ex.10,,60.89,3.65,3.58,3.73,3.83,0,8.95,4.73,1.6,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0.07,1.38,0,0,0,0,2.86,0,0,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84
8573,GP03-190522,EuropeanPatentAsahiGlass(J),1999,A0953549,Glass,Alkaline-earthSilicate,AlkaliSilicate,Alumino-Silicate,,,,,,,,,,,,60,5,10,5,10,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65
2455,GI02-047456,Proc.ICG,1986,v.001p.0225,Glass,AlkaliSilicate,,,,,,,,,,,,,,74.46,0,0,0,0,0,0,24.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45
18137,GP03-353774,USPatentHoyaCorp.(J),2013,A0343166,Glass,Alkaline-earthSilicate,AlkaliSilicate,Alumino-Silicate,Melting,Disk,,,MagneticMemoryDisk,ChemicalStrengthen,,,,ex.12,,63,0,10,17,2,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6
14516,GP02-297315,EuropeanPatentAsahiGlass(J),2010,A2202207,Glass,AlkaliSilicate,Alkaline-earthSilicate,,,,,,Display,PlasmaDisplay,Substrate,,,Ex.3,,63.92,0,4.87,7.39,6.02,0.43,0,5.23,3.16,0,0,0,0,0,0,0,7.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76
6569,XP02-211225,JapanesePatentOharaInc.(J),2001,A035417,Glass-Ceramics,AlkaliSilicate,Alumino-Silicate,,GlassCeramics,,,,CathodeRayTube,,,,,,,73.34,0,4.87,0.73,0,0,16.43,0,0.82,0,0,0,0,0,0,1.82,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,1.2,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6
